entry_ts,exit_ts,reason,qty,entry_price,exit_price,entry_eff,exit_eff,pnl,return_pct,hold_minutes,mfe,mae,entry_limit
2025-10-14 14:10:00-04:00,2025-10-14 14:12:00-04:00,atr_trail,1,20.84566057142857,20.539506285714285,20.855660571428572,20.529506285714284,-0.3261542857142885,-1.5638645661557593,2.0,-0.1157605714285701,-0.8256605714285712,
2025-10-14 07:40:00-04:00,2025-10-14 07:42:00-04:00,atr_trail,1,7.4738,7.289942857142857,7.4838,7.279942857142857,-0.2038571428571423,-2.7239790328060898,2.0,-0.12380000000000013,-0.42379999999999995,
2025-10-14 09:34:00-04:00,2025-10-14 09:38:00-04:00,atr_trail,1,19.668827714285715,21.255854285714285,19.678827714285717,21.245854285714284,1.567026571428567,7.963007726781379,4.0,2.151172285714285,-0.5088277142857152,
2025-10-14 09:38:00-04:00,2025-10-14 09:49:00-04:00,vwap_break,1,21.832536571428573,17.0,21.842536571428575,16.99,-4.852536571428576,-22.215993804382606,11.0,-0.5125365714285728,-4.832536571428573,
2025-10-14 08:28:00-04:00,2025-10-14 08:30:00-04:00,atr_trail,1,17.697328000000002,17.332210857142858,17.707328000000004,17.322210857142856,-0.3851171428571476,-2.174902632724418,2.0,0.26267199999999846,-0.9073280000000032,
2025-10-14 08:54:00-04:00,2025-10-14 08:57:00-04:00,atr_trail,1,18.846708142857143,18.432740285714285,18.856708142857144,18.422740285714283,-0.4339678571428607,-2.3013977511618156,3.0,0.10329185714285671,-0.8167081428571414,
2025-10-14 08:59:00-04:00,2025-10-14 09:01:00-04:00,atr_trail,1,19.46124814285714,19.14126214285714,19.471248142857142,19.13126214285714,-0.33998600000000323,-1.7460924821335766,2.0,0.5387518571428593,-0.4412481428571411,
2025-10-14 09:00:00-04:00,2025-10-14 09:02:00-04:00,atr_trail,1,20.012248142857143,19.408361,20.022248142857144,19.398360999999998,-0.6238871428571464,-3.1159694875708355,2.0,-0.21224814285714189,-1.1422481428571416,
2025-10-14 09:41:00-04:00,2025-10-14 09:52:00-04:00,target_R_hit,1,19.676919285714288,22.69211585714286,19.68691928571429,22.682115857142858,2.9951965714285684,15.21414563629575,11.0,3.9030807142857107,-1.876919285714287,
2025-10-14 09:52:00-04:00,2025-10-14 09:54:00-04:00,atr_trail,1,22.63,22.414917857142857,22.64,22.404917857142856,-0.23508214285714502,-1.038348687531554,2.0,1.370000000000001,-2.259999999999998,
2025-10-14 12:48:00-04:00,2025-10-14 12:49:00-04:00,vwap_break,1,17.228192142857143,16.99,17.238192142857145,16.979999999999997,-0.25819214285714764,-1.4977913038527801,1.0,0.2318078571428579,-0.7681921428571421,
2025-10-14 14:09:00-04:00,2025-10-14 14:10:00-04:00,vwap_break,1,16.704309285714285,16.295,16.714309285714286,16.285,-0.42930928571428595,-2.5685134717545077,1.0,-0.055409285714283385,-0.43430928571428495,
2025-10-14 14:42:00-04:00,2025-10-14 14:43:00-04:00,vwap_break,1,16.794028,17.3108,16.804028000000002,17.3008,0.49677199999999644,2.9562673901757153,1.0,0.7059719999999992,-0.21402800000000255,
2025-10-14 14:43:00-04:00,2025-10-14 14:44:00-04:00,vwap_break,1,17.104585,17.09,17.114585,17.08,-0.03458500000000342,-0.20207910387545214,1.0,0.39541499999999985,-0.1915849999999999,
2025-10-14 14:44:00-04:00,2025-10-14 14:45:00-04:00,vwap_break,1,17.505239714285715,16.4301,17.515239714285716,16.420099999999998,-1.0951397142857182,-6.252496295511756,1.0,-0.06473971428571446,-1.0752397142857149,
2025-10-14 15:25:00-04:00,2025-10-14 15:26:00-04:00,atr_trail,1,20.413982857142855,20.674271428571426,20.423982857142857,20.664271428571425,0.24028857142856808,1.176502022692083,1.0,1.3860171428571455,-0.2839828571428562,
2025-10-14 15:26:00-04:00,2025-10-14 15:28:00-04:00,atr_trail,1,21.815682857142857,21.012085714285714,21.82568285714286,21.002085714285712,-0.823597142857146,-3.773522909903404,2.0,-0.31568285714285693,-1.685682857142858,
2025-10-14 08:11:00-04:00,2025-10-14 08:13:00-04:00,atr_trail,1,11.813662285714287,11.546645142857145,11.823662285714287,11.536645142857145,-0.28701714285714175,-2.427480893157141,2.0,0.09633771428571336,-0.8736622857142873,
2025-10-14 16:34:00-04:00,2025-10-14 16:38:00-04:00,atr_trail,1,5.898298142857143,6.0284957142857145,5.908298142857142,6.018495714285715,0.11019757142857234,1.865132204978459,4.0,0.6651018571428571,-0.338298142857143,
2025-10-14 17:04:00-04:00,2025-10-14 17:06:00-04:00,atr_trail,1,6.414972428571429,6.175141714285714,6.4249724285714285,6.165141714285714,-0.25983071428571414,-4.044075164124661,2.0,0.01502757142857103,-0.7149724285714285,
2025-10-14 16:21:00-04:00,2025-10-14 16:25:00-04:00,atr_trail,1,6.155114428571429,6.227457857142857,6.165114428571429,6.217457857142858,0.052343428571428596,0.8490260672024075,4.0,0.5148855714285707,-0.20511442857142903,
2025-10-14 17:10:00-04:00,2025-10-14 17:11:00-04:00,target_R_hit,1,7.305173714285714,8.265789942857142,7.315173714285714,8.255789942857142,0.9406162285714279,12.858426406669054,1.0,1.4843262857142863,-0.1451737142857139,
2025-10-14 17:11:00-04:00,2025-10-14 17:13:00-04:00,target_R_hit,1,8.126298142857141,9.974686028571425,8.136298142857141,9.964686028571425,1.8283878857142835,22.47198730444049,2.0,2.2837018571428587,-0.5531981428571413,
2025-10-14 17:14:00-04:00,2025-10-14 17:16:00-04:00,atr_trail,1,10.421765714285714,9.762811428571428,10.431765714285714,9.752811428571428,-0.6789542857142852,-6.508526977216289,2.0,-0.05746571428571379,-1.6017657142857136,
2025-10-14 17:58:00-04:00,2025-10-14 18:04:00-04:00,target_R_hit,1,9.504667571428572,10.264179114285715,9.514667571428571,10.254179114285716,0.7395115428571444,7.772331900252727,6.0,1.2253324285714289,-0.20466757142857084,
2025-10-14 18:01:00-04:00,2025-10-14 18:04:00-04:00,target_R_hit,1,9.704611857142856,10.509359971428568,9.714611857142856,10.499359971428568,0.784748114285712,8.078018204182925,3.0,1.0253881428571443,-0.20461185714285612,
2025-10-14 18:05:00-04:00,2025-10-14 18:07:00-04:00,atr_trail,1,10.735523285714287,10.390598285714287,10.745523285714286,10.380598285714287,-0.3649249999999995,-3.3960654153078917,2.0,0.06447671428571411,-0.9855232857142866,
2025-10-14 18:27:00-04:00,2025-10-14 18:29:00-04:00,atr_trail,1,10.705435285714286,10.431250285714286,10.715435285714285,10.421250285714287,-0.2941849999999988,-2.745432100105194,2.0,0.25436471428571394,-0.4654352857142854,
2025-10-14 19:21:00-04:00,2025-10-14 19:24:00-04:00,atr_trail,1,11.114645285714285,11.088129285714285,11.124645285714285,11.078129285714285,-0.046516000000000446,-0.4181346803006303,3.0,0.38535471428571455,-0.35464528571428566,
2025-10-14 19:32:00-04:00,2025-10-14 19:37:00-04:00,atr_trail,1,13.008511,12.786304285714285,13.018511,12.776304285714286,-0.2422067142857145,-1.8604793918883256,5.0,0.3014890000000001,-0.7383109999999995,
2025-10-14 09:45:00-04:00,2025-10-14 09:51:00-04:00,atr_trail,1,6.995254428571429,6.8630571428571425,7.005254428571429,6.853057142857143,-0.15219728571428615,-2.172616102186653,6.0,0.14474557142857059,-0.4352544285714295,
2025-10-14 10:09:00-04:00,2025-10-14 10:11:00-04:00,atr_trail,1,8.393060285714286,8.324737142857144,8.403060285714286,8.314737142857144,-0.08832314285714205,-1.0510830561015538,2.0,0.15693971428571452,-0.24306028571428584,
2025-10-14 10:22:00-04:00,2025-10-14 10:25:00-04:00,target_R_hit,1,8.853247857142858,9.36634157142857,8.863247857142857,9.35634157142857,0.49309371428571325,5.563352421520418,3.0,0.746752142857142,-0.15324785714285838,
2025-10-14 10:24:00-04:00,2025-10-14 10:26:00-04:00,atr_trail,1,9.153355000000001,9.105811428571428,9.163355000000001,9.095811428571428,-0.06754357142857259,-0.7371052570654846,2.0,0.4466449999999984,-0.26335500000000067,
2025-10-14 10:46:00-04:00,2025-10-14 10:50:00-04:00,atr_trail,1,10.234758571428571,10.676432857142856,10.244758571428571,10.666432857142857,0.42167428571428545,4.116000223668381,4.0,1.0552414285714278,-0.1647585714285711,
2025-10-14 10:47:00-04:00,2025-10-14 10:49:00-04:00,target_R_hit,1,10.424944285714286,11.230180857142857,10.434944285714286,11.220180857142857,0.7852365714285714,7.5250672157740395,2.0,0.8650557142857132,-0.14264428571428667,
2025-10-14 10:48:00-04:00,2025-10-14 10:50:00-04:00,atr_trail,1,10.795255142857142,10.66193,10.805255142857142,10.65193,-0.15332514285714183,-1.4189867877252071,2.0,0.494744857142857,-0.2852551428571424,
2025-10-14 10:50:00-04:00,2025-10-14 10:52:00-04:00,atr_trail,1,11.296123714285713,10.983637285714284,11.306123714285713,10.973637285714284,-0.3324864285714284,-2.9407641113224248,2.0,-0.11612371428571322,-1.1161237142857132,
2025-10-14 10:17:00-04:00,2025-10-14 10:22:00-04:00,atr_trail,1,6.993214285714286,6.940767142857143,7.003214285714286,6.930767142857143,-0.07244714285714249,-1.0344841654342352,5.0,0.1067857142857136,-0.15171428571428613,
2025-10-14 10:22:00-04:00,2025-10-14 10:30:00-04:00,atr_trail,1,9.873557714285713,9.696084285714285,9.883557714285713,9.686084285714285,-0.1974734285714277,-1.9979994479720542,8.0,0.12644228571428684,-0.37355771428571316,
2025-10-15 08:09:00-04:00,2025-10-15 08:11:00-04:00,atr_trail,1,13.383259571428573,13.158536000000002,13.393259571428572,13.148536000000002,-0.2447235714285707,-1.8272144291941572,2.0,-0.003259571428571917,-0.6332595714285727,
2025-10-15 09:31:00-04:00,2025-10-15 09:32:00-04:00,target_R_hit,1,14.244875571428572,15.334703914285715,14.254875571428572,15.324703914285715,1.069828342857143,7.504999517508448,1.0,1.5551244285714283,-0.09607557142857281,
2025-10-15 09:33:00-04:00,2025-10-15 09:35:00-04:00,atr_trail,1,15.806948714285715,15.429598,15.816948714285715,15.419598,-0.39735071428571445,-2.5121831110625714,2.0,0.19305128571428476,-1.3069487142857152,
2025-10-15 11:50:00-04:00,2025-10-15 11:52:00-04:00,atr_trail,1,10.433121285714286,10.289127714285714,10.443121285714286,10.279127714285714,-0.16399357142857163,-1.5703501562593924,2.0,0.06687871428571412,-0.20312128571428545,
2025-10-15 12:42:00-04:00,2025-10-15 12:51:00-04:00,atr_trail,1,10.693120714285714,11.081531428571429,10.703120714285713,11.07153142857143,0.3684107142857158,3.442086884005602,9.0,0.666779285714286,-0.13312071428571315,
2025-10-15 12:43:00-04:00,2025-10-15 12:51:00-04:00,atr_trail,1,10.853406428571429,11.081531428571429,10.863406428571428,11.07153142857143,0.20812500000000078,1.9158355288320994,8.0,0.506493571428571,-0.25340642857142903,
2025-10-15 12:45:00-04:00,2025-10-15 12:51:00-04:00,atr_trail,1,11.204246714285713,11.081531428571429,11.214246714285713,11.07153142857143,-0.14271528571428327,-1.2726248079817926,6.0,0.15565328571428694,-0.44424671428571294,
2025-10-15 13:24:00-04:00,2025-10-15 13:26:00-04:00,atr_trail,1,10.933253714285714,10.842709285714285,10.943253714285714,10.832709285714285,-0.1105444285714281,-1.0101605195091068,2.0,0.16674628571428585,-0.20325371428571337,
2025-10-15 13:41:00-04:00,2025-10-15 13:44:00-04:00,atr_trail,1,11.293358142857143,11.133428142857142,11.303358142857142,11.123428142857142,-0.1799300000000006,-1.5918278243152284,3.0,0.096641857142858,-0.4433581428571429,
2025-10-15 16:52:00-04:00,2025-10-15 16:52:00-04:00,target_R_hit,1,6.227736428571428,9.091463285714285,6.237736428571428,9.081463285714285,2.8437268571428573,45.58908331101335,0.0,3.6122635714285716,-0.5577364285714284,
2025-10-15 16:53:00-04:00,2025-10-15 16:55:00-04:00,atr_trail,1,9.853479285714286,8.711411428571429,9.863479285714286,8.70141142857143,-1.1620678571428567,-11.781520734026696,2.0,1.646520714285714,-3.973479285714286,
2025-10-15 17:26:00-04:00,2025-10-15 17:30:00-04:00,atr_trail,1,7.507682857142857,7.132408571428572,7.517682857142857,7.122408571428572,-0.3952742857142848,-5.257927119640582,4.0,0.13191714285714262,-0.8776828571428572,
2025-10-15 18:56:00-04:00,2025-10-15 18:58:00-04:00,atr_trail,1,8.003062,8.000528571428571,8.013062,7.990528571428571,-0.02253342857142826,-0.2812087136156993,2.0,0.21693800000000074,-0.4830620000000003,
2025-10-15 11:38:00-04:00,2025-10-15 11:39:00-04:00,vwap_break,1,10.184370714285714,10.02,10.194370714285714,10.01,-0.1843707142857145,-1.8085541467248167,1.0,0.255629285714285,-0.1843707142857145,
2025-10-15 11:39:00-04:00,2025-10-15 11:40:00-04:00,vwap_break,1,10.444756428571429,10.02,10.454756428571429,10.01,-0.44475642857142894,-4.254106077076747,1.0,-0.024756428571429012,-0.44475642857142894,
2025-10-15 12:38:00-04:00,2025-10-15 12:39:00-04:00,vwap_break,1,10.683864714285715,10.2092,10.693864714285715,10.1992,-0.49466471428571523,-4.625687041139603,1.0,-0.013864714285714896,-0.47466471428571566,
2025-10-15 10:09:00-04:00,2025-10-15 10:11:00-04:00,atr_trail,1,20.995478857142857,20.42244242857143,21.005478857142858,20.412442428571428,-0.5930364285714305,-2.8232464139696156,2.0,-0.2754788571428577,-1.845478857142858,
2025-10-15 10:35:00-04:00,2025-10-15 10:37:00-04:00,atr_trail,1,20.20534357142857,20.240372142857144,20.215343571428573,20.230372142857142,0.015028571428569393,0.07434239925463437,2.0,0.29455642857142905,-0.2853435714285695,
2025-10-15 10:47:00-04:00,2025-10-15 10:50:00-04:00,target_R_hit,1,21.394487285714288,22.60905665714286,21.40448728571429,22.59905665714286,1.194569371428571,5.580929622293951,3.0,1.6055127142857124,-0.6437872857142892,
2025-10-15 10:51:00-04:00,2025-10-15 10:55:00-04:00,target_R_hit,1,23.00943714285714,25.509519428571426,23.019437142857143,25.499519428571425,2.480082285714282,10.773861542847696,4.0,2.850562857142858,-0.7093371428571409,
2025-10-15 10:52:00-04:00,2025-10-15 10:55:00-04:00,target_R_hit,1,23.430541571428574,25.745243514285722,23.440541571428575,25.73524351428572,2.294701942857145,9.789457875214502,3.0,2.429458428571426,-0.600441571428572,
2025-10-15 10:54:00-04:00,2025-10-15 10:55:00-04:00,target_R_hit,1,23.892054285714284,25.833946857142855,23.902054285714286,25.823946857142854,1.9218925714285682,8.04070038690039,1.0,1.9679457142857153,-0.362054285714283,
2025-10-15 10:55:00-04:00,2025-10-15 10:57:00-04:00,atr_trail,1,24.89391142857143,23.943215714285714,24.90391142857143,23.933215714285712,-0.9706957142857178,-3.8977640804330527,2.0,0.9660885714285712,-3.113911428571427,
2025-10-15 11:22:00-04:00,2025-10-15 11:26:00-04:00,atr_trail,1,22.83445857142857,22.384052142857144,22.84445857142857,22.374052142857142,-0.47040642857142956,-2.0591708361158756,4.0,0.7555414285714299,-0.5844585714285699,
2025-10-15 16:04:00-04:00,2025-10-15 16:10:00-04:00,target_R_hit,1,12.30752,15.640512000000001,12.31752,15.630512000000001,3.3129920000000013,26.896583078411894,6.0,4.150079999999999,-0.6675199999999997,
2025-10-15 16:10:00-04:00,2025-10-15 16:13:00-04:00,atr_trail,1,15.28,14.970467142857142,15.29,14.960467142857143,-0.32953285714285663,-2.1552181631318335,3.0,1.209999999999999,-1.8717999999999986,
2025-10-16 08:23:00-04:00,2025-10-16 08:23:00-04:00,target_R_hit,1,16.60324057142857,17.323972914285715,16.613240571428573,17.313972914285714,0.7007323428571404,4.217914860405125,0.0,1.3867594285714269,-0.06324057142857242,
2025-10-16 08:24:00-04:00,2025-10-16 08:26:00-04:00,atr_trail,1,17.99500114285714,17.620080428571427,18.005001142857143,17.610080428571425,-0.3949207142857176,-2.193394552726191,2.0,-0.19500114285714076,-1.5450011428571422,
2025-10-16 08:30:00-04:00,2025-10-16 08:32:00-04:00,atr_trail,1,19.446745857142858,18.73568142857143,19.45674585714286,18.725681428571427,-0.7310644285714325,-3.7573828323560488,2.0,1.1529541428571406,-0.9667458571428575,
2025-10-16 09:00:00-04:00,2025-10-16 09:01:00-04:00,vwap_break,1,17.83677257142857,17.34,17.84677257142857,17.33,-0.5167725714285716,-2.8956079837980764,1.0,-0.2367725714285669,-0.8367725714285683,
2025-10-16 12:41:00-04:00,2025-10-16 12:42:00-04:00,vwap_break,1,15.553702857142857,15.3317,15.563702857142857,15.3217,-0.2420028571428574,-1.5549182566910291,1.0,0.04629714285714215,-0.22200285714285783,
2025-10-16 12:45:00-04:00,2025-10-16 12:46:00-04:00,vwap_break,1,15.703661142857142,15.75,15.713661142857141,15.74,0.026338857142858885,0.16761757112746523,1.0,0.1963388571428588,-0.09366114285714211,
2025-10-16 12:54:00-04:00,2025-10-16 12:55:00-04:00,vwap_break,1,16.2,16.57,16.21,16.56,0.34999999999999787,2.1591610117211557,1.0,0.4499999999999993,-0.18989999999999796,
2025-10-16 12:56:00-04:00,2025-10-16 12:57:00-04:00,vwap_break,1,16.65509271428571,16.5004,16.665092714285713,16.490399999999998,-0.1746927142857153,-1.0482552799479183,1.0,0.24490728571428733,-0.15469271428571219,
2025-10-16 13:33:00-04:00,2025-10-16 13:34:00-04:00,vwap_break,1,16.723405999999997,16.6798,16.733406,16.6698,-0.06360600000000005,-0.3801138871548315,1.0,0.013194000000002148,-0.22330599999999734,
2025-10-16 16:18:00-04:00,2025-10-16 16:28:00-04:00,atr_trail,1,5.256069857142857,5.459710714285714,5.266069857142857,5.449710714285715,0.1836408571428576,3.4872468866657513,10.0,0.7439301428571428,-0.4160698571428574,
2025-10-16 17:11:00-04:00,2025-10-16 17:16:00-04:00,atr_trail,1,6.083828142857143,6.196490714285715,6.093828142857142,6.186490714285715,0.0926625714285727,1.5205970574865502,5.0,0.5061718571428573,-0.20382814285714268,
2025-10-16 17:13:00-04:00,2025-10-16 17:15:00-04:00,atr_trail,1,6.534236714285715,6.305656000000001,6.544236714285715,6.295656000000001,-0.2485807142857137,-3.798467646243231,2.0,0.055763285714284905,-0.3942367142857153,
2025-10-16 17:37:00-04:00,2025-10-16 17:41:00-04:00,atr_trail,1,6.5040505714285715,6.4483749999999995,6.514050571428571,6.438375,-0.07567557142857151,-1.1617283378255294,4.0,0.1459494285714289,-0.23405057142857189,
2025-10-16 17:51:00-04:00,2025-10-16 17:54:00-04:00,atr_trail,1,6.803843428571429,6.6334605714285715,6.813843428571428,6.623460571428572,-0.19038285714285674,-2.794059757002254,3.0,0.04615657142857099,-0.4738434285714286,
2025-10-16 13:27:00-04:00,2025-10-16 13:28:00-04:00,vwap_break,1,12.483255714285715,12.22,12.493255714285715,12.21,-0.2832557142857137,-2.26726900308154,1.0,-0.12325571428571536,-0.353255714285714,
2025-10-16 10:56:00-04:00,2025-10-16 11:11:00-04:00,target_R_hit,1,5.7370411428571435,7.0942818285714315,5.747041142857143,7.084281828571432,1.3372406857142884,23.26833326008657,15.0,1.5129588571428565,-0.20704114285714326,
2025-10-16 11:10:00-04:00,2025-10-16 11:12:00-04:00,atr_trail,1,6.638301857142857,6.196511142857143,6.648301857142857,6.186511142857143,-0.46179071428571383,-6.945994995542682,2.0,0.6116981428571426,-0.5183018571428573,
2025-10-16 11:26:00-04:00,2025-10-16 11:41:00-04:00,atr_trail,1,7.281133142857143,7.7121514285714285,7.291133142857142,7.702151428571429,0.41101828571428634,5.637234674790514,15.0,1.5488668571428574,-0.40113314285714274,
2025-10-16 16:31:00-04:00,2025-10-16 16:33:00-04:00,atr_trail,1,6.5941,6.351742857142857,6.6041,6.341742857142857,-0.26235714285714273,-3.972640372755454,2.0,-0.24410000000000043,-0.7641,
2025-10-16 11:15:00-04:00,2025-10-16 11:19:00-04:00,atr_trail,1,11.504124142857142,11.597301428571429,11.514124142857142,11.587301428571429,0.07317728571428717,0.6355436575667284,4.0,0.4558758571428587,-0.13882414285714262,
2025-10-16 12:04:00-04:00,2025-10-16 12:06:00-04:00,atr_trail,1,13.87701357142857,13.683786428571429,13.88701357142857,13.673786428571429,-0.21322714285714106,-1.535442748438287,2.0,0.6329864285714297,-0.7370135714285695,
2025-10-17 13:17:00-04:00,2025-10-17 13:23:00-04:00,vwap_break,1,12.465944285714286,11.75,12.475944285714286,11.74,-0.7359442857142859,-5.898906478421728,6.0,-0.04594428571428644,-0.7159442857142864,
2025-10-17 09:44:00-04:00,2025-10-17 09:47:00-04:00,atr_trail,1,14.003036571428572,13.923689999999999,14.013036571428572,13.913689999999999,-0.09934657142857262,-0.7089581970486813,3.0,0.11696342857142739,-0.1530365714285722,
